aut_id,exp_id,fold_aut_id,fold_exp_id,qe,ph,temp,ce,rpm,sa,fg_complexing,fg_polar,fg_any,ags_aged,ags_virgin,ph_missing,temp_missing,rpm_missing,sa_missing,metal_cd,metal_cr,metal_hg,ret_other,ret_pa,ret_pe,ret_pet,ret_pla,ret_pp,ret_ps,ret_pvc
AUT04,AUT04_EXP07,2,2,0.01335913,4.0,25.0,0.05544,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.03799408,4.0,25.0,0.25381,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.03960071,4.0,25.0,0.26049,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.05895675,4.0,25.0,0.43481,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.05765614,4.0,25.0,0.45819,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.07257482,4.0,25.0,0.66858,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.0734929,4.0,25.0,0.66858,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.09346098,4.0,25.0,1.02257,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT04,AUT04_EXP07,2,2,0.09307845,4.0,25.0,1.03392,150.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT05,AUT05_EXP01,1,3,5.395475414,6.5,25.0,18.3722904,20.0,2.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP01,1,3,6.979102997,6.5,25.0,33.9759225,20.0,2.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP01,1,3,7.962542116,6.5,25.0,49.1726304,20.0,2.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP01,1,3,8.569960792,6.5,25.0,61.870464,20.0,2.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP01,1,3,10.03065905,6.5,25.0,76.2521994,20.0,2.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP02,1,1,1.989591802,6.5,25.0,24.0321339,20.0,8.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AUT05,AUT05_EXP02,1,1,3.450288934,6.5,25.0,38.2598676,20.0,8.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AUT05,AUT05_EXP02,1,1,5.033916518,6.5,25.0,50.3461908,20.0,8.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AUT05,AUT05_EXP02,1,1,5.518404742,6.5,25.0,62.7888537,20.0,8.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AUT05,AUT05_EXP02,1,1,7.405741663,6.5,25.0,76.2521994,20.0,8.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AUT05,AUT05_EXP03,1,2,3.609374938,6.5,25.0,23.2677459,20.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP03,1,2,4.30356739,6.5,25.0,38.8725021,20.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP03,1,2,4.520502952,6.5,25.0,50.7025305,20.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP03,1,2,4.802518284,6.5,25.0,62.8911468,20.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP03,1,2,5.503943195,6.5,25.0,75.4866873,20.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP04,1,0,0.34811466,6.5,25.0,25.4091564,20.0,1.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP04,1,0,1.432791349,6.5,25.0,40.1472315,20.0,1.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP04,1,0,2.488542697,6.5,25.0,52.8450651,20.0,1.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP04,1,0,3.949239829,6.5,25.0,63.1463175,20.0,1.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT05,AUT05_EXP04,1,0,4.968835624,6.5,25.0,77.6280978,20.0,1.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AUT06,AUT06_EXP01,4,2,0.04572439,7.0,25.0,0.05451,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP01,4,2,0.05918012,7.0,25.0,0.24116,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP01,4,2,0.12209475,7.0,25.0,0.38089,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP01,4,2,0.16100727,7.0,25.0,0.83791,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP01,4,2,0.26465277,7.0,25.0,1.23188,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP01,4,2,0.36757093,7.0,25.0,1.62888,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.0479064,7.0,25.0,0.05149,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.13445948,7.0,25.0,0.16448,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.24646935,7.0,25.0,0.25377,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.34611449,7.0,25.0,0.65026,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.56286086,7.0,25.0,0.93577,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP02,4,3,0.6545053,7.0,25.0,1.34336,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT06,AUT06_EXP03,4,0,0.03663268,7.0,25.0,0.06309,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP03,4,0,0.07227218,7.0,25.0,0.22955,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP03,4,0,0.13955084,7.0,25.0,0.36071,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP03,4,0,0.19737411,7.0,25.0,0.79856,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP03,4,0,0.3552062,7.0,25.0,1.14613,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP03,4,0,0.40102842,7.0,25.0,1.59205,160.0,,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.06608982,7.0,25.0,0.03888,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.14355119,7.0,25.0,0.15742,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.21264819,7.0,25.0,0.28908,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.41630249,7.0,25.0,0.5867,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.63123052,7.0,25.0,0.8707,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT06,AUT06_EXP04,4,1,0.75633245,7.0,25.0,1.245,160.0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AUT07,AUT07_EXP01,4,3,0.16745748,7.0,25.0,1.02342,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP01,4,3,0.26253433,7.0,25.0,2.01247,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP01,4,3,0.34686336,7.0,25.0,3.0114,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP01,4,3,0.40887001,7.0,25.0,3.99055,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP01,4,3,0.52213547,7.0,25.0,4.99938,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP01,4,3,0.83051518,7.0,25.0,10.0336,30.0,10.059,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.10710434,7.0,25.0,1.00364,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.15340264,7.0,25.0,2.03225,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.12942674,7.0,25.0,3.02129,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.13356051,7.0,25.0,4.01033,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.16663072,7.0,25.0,5.02905,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP02,4,2,0.14265482,7.0,25.0,10.03855,30.0,28.944,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP03,4,3,0.09222275,7.0,25.0,1.00364,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP03,4,3,0.11619865,7.0,25.0,2.02236,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP03,4,3,0.09801004,7.0,25.0,3.0114,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP03,4,3,0.06080605,7.0,25.0,3.98561,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP03,4,3,0.09635653,7.0,25.0,5.00432,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP03,4,3,0.07155387,7.0,25.0,10.02866,30.0,6.678,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP04,4,0,0.18658685,7.0,25.0,1.02295,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP04,4,0,0.30641836,7.0,25.0,2.00951,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP04,4,0,0.42115065,7.0,25.0,3.00604,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP04,4,0,0.48404094,7.0,25.0,3.9926,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP04,4,0,0.64976536,7.0,25.0,4.98912,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP04,4,0,1.20642944,7.0,25.0,9.99169,30.0,30.597,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.15089236,7.0,25.0,1.02295,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.20783357,7.0,25.0,2.00951,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.26307505,7.0,25.0,3.01102,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.31576691,7.0,25.0,4.00754,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.37355799,7.0,25.0,4.99909,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP05,4,0,0.49168976,7.0,25.0,9.99169,30.0,27.694,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP06,4,1,0.12709604,7.0,25.0,0.99803,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP06,4,1,0.17213908,7.0,25.0,2.00951,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP06,4,1,0.24097846,7.0,25.0,3.02098,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP06,4,1,0.2588257,7.0,25.0,3.9926,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP06,4,1,0.2970698,7.0,25.0,4.97916,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP06,4,1,0.47214278,7.0,25.0,9.99667,30.0,17.212,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP07,4,1,0.09335729,7.0,25.0,0.99845,30.0,22.209,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP07,4,1,0.09335729,7.0,25.0,2.00268,30.0,22.209,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP07,4,1,0.09263218,7.0,25.0,2.99892,30.0,22.209,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP07,4,1,0.07595448,7.0,25.0,4.00582,30.0,22.209,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP07,4,1,0.08936915,7.0,25.0,5.00206,30.0,22.209,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP08,4,4,0.12381223,7.0,25.0,0.99579,30.0,53.972,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP08,4,4,0.14266528,7.0,25.0,1.99735,30.0,53.972,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP08,4,4,0.1539046,7.0,25.0,3.00425,30.0,53.972,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP08,4,4,0.18653488,7.0,25.0,3.9925,30.0,53.972,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP08,4,4,0.14991645,7.0,25.0,5.00473,30.0,53.972,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP09,4,0,0.09734544,7.0,25.0,1.00111,30.0,56.572,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP09,4,0,0.11583593,7.0,25.0,1.99203,30.0,56.572,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP09,4,0,0.09915823,7.0,25.0,2.99892,30.0,56.572,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP09,4,0,0.1082222,7.0,25.0,4.00049,30.0,56.572,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP09,4,0,0.11366058,7.0,25.0,5.00206,30.0,56.572,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP10,4,2,0.09960124,7.0,25.0,0.9692,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP10,4,2,0.22747844,7.0,25.0,2.94736,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP10,4,2,0.24400679,7.0,25.0,5.0071,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP10,4,2,0.40755041,7.0,25.0,9.98309,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP10,4,2,0.64416672,7.0,25.0,19.95548,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP10,4,2,1.20961011,7.0,25.0,40.00222,30.0,21.287,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.14831637,7.0,25.0,0.9692,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.29446173,7.0,25.0,2.92697,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.45539562,7.0,25.0,5.04788,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.66243489,7.0,25.0,10.02388,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.77030409,7.0,25.0,19.99627,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP11,4,1,0.66852428,7.0,25.0,40.04301,30.0,36.953,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AUT07,AUT07_EXP12,4,4,0.13265794,7.0,25.0,0.9692,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP12,4,4,0.271844,7.0,25.0,3.06972,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP12,4,4,0.34404677,7.0,25.0,4.96631,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP12,4,4,0.51628952,7.0,25.0,9.98309,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP12,4,4,0.80075104,7.0,25.0,20.05745,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT07,AUT07_EXP12,4,4,1.22613845,7.0,25.0,40.0634,30.0,99.568,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.19467,,15.0,0.1076,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.43665,,15.0,0.52535,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.55295,,15.0,1.87556,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.60162,,15.0,3.40117,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.62863,,15.0,4.91063,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP01,2,1,0.65162,,15.0,6.44893,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.21164,,27.0,0.14683,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.47973,,27.0,0.50227,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.67863,,27.0,1.76592,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.68912,,27.0,3.48887,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.72171,,27.0,5.06296,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP02,2,2,0.76301,,27.0,6.53318,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.20539,,45.0,0.23108,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.46545,,45.0,0.55997,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.7043,,45.0,1.81093,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.80609,,45.0,3.26269,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.81413,,45.0,4.75599,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT08,AUT08_EXP03,2,3,0.84605,,45.0,6.32315,185.0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,0.41426441,,25.0,4.63386078,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,0.80212806,,25.0,8.85631359,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,1.54519316,,25.0,18.4810222,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,1.80104707,,25.0,28.16782571,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,2.05690098,,25.0,37.89602581,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP01,3,3,2.19299349,,25.0,47.87260549,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.27357925,,25.0,4.73735227,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.38884233,,25.0,9.66354721,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.50301803,,25.0,19.45384221,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.62208697,,25.0,29.43042189,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.70092257,,25.0,39.28281178,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP02,3,0,0.73898114,,25.0,49.25939146,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.23987023,,25.0,4.73735227,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.35404593,,25.0,9.72564211,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.42418243,,25.0,19.578032,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.52911533,,25.0,29.55461168,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.57043606,,25.0,39.46909646,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP03,3,1,0.60088291,,25.0,49.48707274,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,0.75132176,,25.0,4.22041121,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,1.36985209,,25.0,8.56157945,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,2.12945073,,25.0,17.82273836,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,2.69589429,,25.0,27.20793065,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,2.98020121,,25.0,36.94455084,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AUT09,AUT09_EXP04,3,1,3.12126953,,25.0,46.84654887,200.0,,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
